question_id,method,category,answer_score,retrieval_hit,formula_match,faithfulness,p_override,failure_type,overlap_gc,overlap_ca,overlap_ga,missing_symbols,extra_symbols,context_preview,answer
75,st_mtfc,formula_reasoning,90,0,1,1,No,无,9,10,9,[],"['$$', '$ Y(k) $', '$ A $', '$ Q(k) $', 'Q']","[VARIABLE] X(t)=AX(t)+W(t) (2.1) (蒙(t)=HX(t)+V(t) 其中,A表示状态转移矩阵;日表示状态观测矩阵;W(4)表示状态噪声;V(1)表示噪声 根据卡尔曼滤波公式,则可以获得被跟踪目标的航迹状态估计值x。针对卡尔曼滤波这样有 确定性数学模型的跟踪滤波算法,计",卡尔曼增益 $ K(k) $ 的推导基于最小均方误差准则，其核心目标是通过引入观测信息来修正状态预测，以获得更精确的状态估计。具体推导过程如下：  1. **状态预测与协方差预测**      - 首先，根据状态转移矩阵 $ A $ 和前一时刻的状态估计 $ \hat{X}(k-1/k-1) $，计算当前时刻的状态预测值：        $$      \hat{X}(k/k-1) = A\hat{X}(k-1/k-1)      $$    - 同时，计算预测状态的误差协方差矩阵 $ P(k/k-1) $，即：        $$      P(k/k-1) = A P(k-1/k-1) A^T + Q(k)      $$      其中，$ Q(k) $ 是状态噪声的协方差矩阵。  2. **卡尔曼增益的计算**      - 卡尔曼增益 $ K(k) $ 的设计目标是将观测值 $ Y(k) $ 与预测状态 $ \hat{X}(k/k-1) $ 的偏差进行加权修正，以最小化状态估计的均方误差。其表达式为：        $$      K(k) = P(k/k-1) H^T [H P(k/k-1) H^T + R(k)]^{-1}      $$      其中：        - $ H $ 是观测矩阵，表示系统状态与观测值之间的关系；        - $ R(k) $ 是观测噪声的协方差矩阵。  3. **状态更新与误差协方差更新**      - 利用卡尔曼增益 $ K(k) $ 对状态预测进行修正，得到新的状态估计值：        $$      \hat{X}(k/k) = \hat{X}(k/k-1) + K(k) [Y(k) - H \hat{X}(k/k-1)]      $$    - 同时，更新误差协方差矩阵 $ P(k/k) $：        $$      P(k/k) = [I - K(k) H] P(k/k-1)      $$  **计算逻辑总结：**   卡尔曼增益 $ K(k) $ 的推导基于最小化状态估计误差的均方误差准则，其核心公式为 $ K(k) = P(k/k-1) H^T [H P(k/k-1) H^T + R(k)]^{-1} $。其中，$ P(k/k-1) $ 是预测状态的误差协方差矩阵，$ H $ 是观测矩阵，$ R(k) $ 是观测噪声的协方差矩阵。通过将观测值与预测状态的偏差进行加权修正，卡尔曼增益能够有效提升状态估计的精度。
76,st_mtfc,formula_reasoning,60,1,1,0,Suspected,未准确反映上下文中的概念和公式，错误地将预测和更新的协方差矩阵直接相加，而未说明其适用条件和意义。,3,2,2,['Cii'],"['C_{ii}', '$$', '$ P(k|k) $', 'P_h', '$ P_h(k|k) $']",[FORMULA] e(k/k-1)=X(k)-X(k/k-1) (2.7) 可以得到先验误差估计的协方差矩阵为 P(k/k-1)=E{e(k/k-1)e1(k/k-1)} (2.8) 假定卡尔曼滤波的后验估计如下式所示:  ... (文档跳转) ...  [FORMULA] X(k)=X(k/k-,根据公式(7.1O)：   $$ C_{ii}(k|k) = P(k|k) + P_h(k|k) $$    可以推导得到最终的协方差矩阵为：   $$ C_{ii}(k|k) = P(k|k) + P_h(k|k) $$    其中：   - $ P(k|k) $ 表示预测的协方差矩阵   - $ P_h(k|k) $ 表示更新的协方差矩阵    因此，通过将预测的协方差矩阵和更新的协方差矩阵相加，可以得到最终的协方差矩阵 $ C_{ii}(k|k) $。
77,st_mtfc,formula_reasoning,0,0,0,0,Suspected,待评测回答未提供任何实质性的内容，直接回答'不知道'，且未解释原因。,4,0,0,"['T', 'N', 'E', 'S']",[],"[VARIABLE] 从社会学的角度来看,式(8.1)的第一部分称为记忆项,表示上次速度大小和方间的 影响;式(8.1)第二部分称为自身认知项,是从当前点指问粒子目身最好点的一个向量, 表示粒子的动作来源于自己经验的部分;式(8.1)的第三部分称为群体认知项,是一个从 当前点指向种群最好点的向量,反",回答：不知道。  原因：背景信息中并未提及公式(8.23)，也没有关于残差协方差的计算逻辑及其数学原理的描述。因此，无法根据提供的背景信息回答该问题。
78,st_mtfc,formula_reasoning,80,1,1,1,No,未完全展开推导过程,3,4,3,[],"['T', '$$', '$e(k/k-1) = X(k) - \\hat{X}(k/k-1)$', '$P(k/k-1)$']","<STEM_LOGIC_UNIT> [VARIABLE] 系统噪声的协方差矩阵为 Q(k)=E{W(k)W1(k)} (2.3) 观测噪声的协方差矩阵为 R(k)=E{V(k)V(k)} (2.4) 卡尔曼滤波器就是在已知观测序列1Y(0),Y(1),⋯,Y(k)}的前提条件下,要求解 X(k)的估",根据背景信息，先验误差估计的协方差矩阵 $P(k/k-1)$ 的表达式是通过公式 (2.8) 定义的：   $$ P(k/k-1) = E\{e(k/k-1)e^T(k/k-1)\} $$   其中 $e(k/k-1) = X(k) - \hat{X}(k/k-1)$ 是先验误差估计。  由于背景信息未提供 $P(k/k-1)$ 的具体推导过程，仅给出了定义式 (2.8)，因此无法进一步推导出其表达式。    最终结论为：   $$ \boxed{P(k/k-1) = E\{e(k/k-1)e^T(k/k-1)\}} $$
79,st_mtfc,formula_reasoning,80,0,1,1,No,公式推导过程未完全展开,4,8,7,"['Hs', 'D', 'G']","['$ P(k|k-1) $', 'A', 'W', '$ Q(k) $', '$ X(k) $']","[VARIABLE] X(t)=AX(t)+W(t) (2.1) (蒙(t)=HX(t)+V(t) 其中,A表示状态转移矩阵;日表示状态观测矩阵;W(4)表示状态噪声;V(1)表示噪声 根据卡尔曼滤波公式,则可以获得被跟踪目标的航迹状态估计值x。针对卡尔曼滤波这样有 确定性数学模型的跟踪滤波算法,计",若已知状态转移矩阵 $ A(k) $ 和观测矩阵 $ H_s(k) $，为了推导出多传感器系统中融合观测值的最优估计公式，可以采用卡尔曼滤波的多传感器数据融合方法。具体计算逻辑如下：  1. **系统模型和观测模型**：    - 状态方程：$ X(k) = A(k)X(k-1) + W(k) $    - 观测方程：$ Z_s(k) = H_s(k)X(k) + V_s(k) $  2. **卡尔曼滤波算法**：    - 卡尔曼滤波算法用于估计系统状态 $ X(k) $，其基本步骤包括：      - **预测**：使用状态转移矩阵 $ A(k) $ 预测状态 $ X(k) $。      - **更新**：使用观测矩阵 $ H_s(k) $ 和观测值 $ Z_s(k) $ 更新状态估计。  3. **多传感器数据融合**：    - 多传感器数据融合的目标是将来自多个传感器的观测值进行融合，以得到更准确的状态估计。    - 融合方法包括加权平均法、序贯式融合滤波算法等。  4. **最优估计公式**：    - 根据卡尔曼滤波的理论，多传感器系统中融合观测值的最优估计公式可以表示为：      $$      \hat{X}(k) = A(k)\hat{X}(k-1) + K_s(k)\left(Z_s(k) - H_s(k)A(k)\hat{X}(k-1)\right)      $$    - 其中，$ K_s(k) $ 是卡尔曼增益矩阵，表示融合观测值的权重。  5. **卡尔曼增益矩阵计算**：    - 卡尔曼增益矩阵 $ K_s(k) $ 的计算公式为：      $$      K_s(k) = P(k|k-1)H_s^T(k)\left(H_s(k)P(k|k-1)H_s^T(k) + R_s(k)\right)^{-1}      $$    - 其中，$ P(k|k-1) $ 是预测误差协方差矩阵，$ R_s(k) $ 是观测噪声协方差矩阵。  6. **误差协方差矩阵更新**：    - 预测误差协方差矩阵 $ P(k|k-1) $ 的计算公式为：      $$      P(k|k-1) = A(k)P(k-1|k-1)A^T(k) + Q(k)      $$    - 更新后的误差协方差矩阵 $ P(k|k) $ 的计算公式为：      $$      P(k|k) = P(k|k-1) - K_s(k)H_s(k)P(k|k-1)      $$    - 其中，$ Q(k) $ 是状态噪声协方差矩阵。  综上所述，多传感器系统中融合观测值的最优估计公式为： $$ \hat{X}(k) = A(k)\hat{X}(k-1) + K_s(k)\left(Z_s(k) - H_s(k)A(k)\hat{X}(k-1)\right) $$ 其中，$ K_s(k) $ 是卡尔曼增益矩阵，表示融合观测值的权重。
80,st_mtfc,formula_reasoning,90,1,1,1,No,未详细解释卡尔曼增益的计算和误差协方差矩阵的更新,2,4,2,[],"['X', '$$', '$ Y(k) $', 'K', '$ H $']","[EXPLANATION] 2.3 多传感器数据融合中的卡尔曼滤波理论 2.3.1 卡尔曼滤波简介 针对传感器信息的跟踪滤波算法,大多数工程技术人员会选用卡尔曼滤波算法。卡尔曼 滤波算法是R.E.Kalman在1960年发表的一篇著名论文中所阐述的一种递归解算法。该算 法在解决离散数据的线性滤波问题",根据卡尔曼滤波的递推公式，状态估计更新公式为： $$ X(k) = X(k/k-1) + K(k)[Y(k) - HX(k/k-1)] $$  其中： - $ Y(k) $ 表示第 $ k $ 时刻的测量值（即传感器观测数据）。 - $ H $ 是观测矩阵，用于将系统状态向量映射到观测空间。其维度通常为 $ m \times n $，其中 $ m $ 是观测值的数量，$ n $ 是系统状态向量的维度。  因此： - $ Y(k) $ 是第 $ k $ 时刻的传感器测量值。 - $ H $ 是观测矩阵，用于将系统状态与观测值之间建立映射关系。
81,st_mtfc,formula_reasoning,80,1,1,1,No,未明确提到模型概率更新的具体公式,0,0,0,[],[],"[FORMULA] 【章节: 8.3】 【⚠️ MTFC 块 (AnchorScore=1.8)】 8.3.1 机动目标跟踪模型介绍 1。模型的建立 一般的机动目标跟踪问题可由非线性状态方程和非线性量测方程进行描述: (811) xk+1=fs-1(xg-1,my,ug) (8.2) Zk=hx(x","根据教材片段中的参数设定，目标的初始模型概率为 μ₀ = (0.6, 0.2, 0.2)，对应初始的三个运动模式：0m = 0°/s、0m = 3°/s、0m = -3°/s。初始运动模式概率分布为： - 对于无机动的模式（0m = 0°/s），概率为 0.6； - 对于顺时针转弯的模式（0m = 3°/s），概率为 0.2； - 对于逆时针转弯的模式（0m = -3°/s），概率为 0.2。  马尔可夫状态转移矩阵 π 的具体形式没有完全给出，但根据描述，它是一个描述模型间转换概率的矩阵。在目标跟踪过程中，马尔可夫状态转移矩阵 π 用于根据当前模型概率和状态转移概率计算下一时刻的模型概率。  具体而言，模型概率更新过程为： 1. 计算当前时刻的模型概率与状态转移概率的乘积，得到下一时刻的模型概率的先验值； 2. 将先验值与观测信息结合，计算得到下一时刻的模型概率的后验值。  根据马尔可夫链的特性，模型概率的更新是基于当前模型概率和状态转移概率的。如果当前模型是 i，下一时刻的模型可能为 j，则转移概率为 π_{ji}，即从 i 转移到 j 的概率。通过将当前模型的概率与对应的转移概率相乘，并对所有可能的模型进行归一化，可以得到下一时刻的模型概率。  因此，马尔可夫状态转移矩阵 π 是模型概率更新的关键，它描述了不同模型之间的转换关系，从而能够根据目标的实际运动情况动态调整模型概率，提高跟踪性能。"
82,st_mtfc,formula_reasoning,100,1,1,1,No,无,2,2,2,[],[],"[VARIABLE] 三者隶属度函数均选择三角形隶属度函数,隶属函数值如图5.4所示。将E、EC、U量 化,量化后的E、EC、U的隶属度函数表如表5.1所示。第一列表示各个语言值,第一行表 示具体的数值,其余即为各语言值在精确量上的隶属度。  ... (文档跳转) ...  [EXPLANATION","根据模糊集合论的基本原理，对于任意两个模糊集合A和B，它们的并集A∪B和交集A∩B的隶属度函数分别定义为： - 并集的隶属度函数为两集合隶属度函数的最大值，即μ_{A∪B}(x) = max(μ_A(x), μ_B(x))； - 交集的隶属度函数为两集合隶属度函数的最小值，即μ_{A∩B}(x) = min(μ_A(x), μ_B(x))。  题目中给出的集合A和B的隶属度函数分别为： - A(x) = exp(-|x|/α) - B(x) = exp(-|x|²/β)  因此，A∪B和A∩B的隶属度函数表达式分别为： - μ_{A∪B}(x) = max(exp(-|x|/α), exp(-|x|²/β)) - μ_{A∩B}(x) = min(exp(-|x|/α), exp(-|x|²/β))  计算逻辑如下： 1. 对于并集A∪B，取A和B的隶属度函数值中的较大者作为并集的隶属度函数值。这是因为并集的定义是至少属于其中一个集合的元素，所以其隶属度应为两个集合中较大的隶属度值。 2. 对于交集A∩B，取A和B的隶属度函数值中的较小者作为交集的隶属度函数值。这是因为交集的定义是同时属于两个集合的元素，所以其隶属度应为两个集合中较小的隶属度值。  需要注意的是，这里的计算逻辑是基于模糊集合论的定义，而不仅仅是普通的集合运算。在模糊集合中，隶属度函数值的范围是[0,1]，而不仅仅是{0,1}。因此，并集和交集的隶属度函数值也需要在[0,1]范围内进行计算。"
83,st_mtfc,formula_reasoning,80,1,1,1,No,未明确说明论域U的具体范围,1,3,1,[],"['Fa', 'U']","[VARIABLE] 2.模糊集的运算 无论论域V有限还是无限,离散还是连续,Zadch用如下记号作为模糊集A的一般表示 形式:A=μ4(u)/u。  ... (文档跳转) ...  <STEM_LOGIC_UNIT> [VARIABLE] 定义5.4(α-截集)F的α-截集定义为由下中录属度值大于","根据公式(5.7)和(5.8)，模糊数A的λ-水平截集A=[x,y]的推导逻辑如下：  首先，模糊数A的λ-水平截集定义为：A={u|u∈U且μA(u)≥λ}，其中λ为取值范围在(0,1]的参数。  根据公式(5.7)和(5.8)，强α-截集Fa+={u|u∈U且μA(u)>α}和弱α-截集Fa={u|u∈U且μA(u)≥α}。  因此，模糊数A的λ-水平截集A=[x,y]可以表示为弱α-截集Fa，即A={u|u∈U且μA(u)≥λ}。  接下来，需要找出满足μA(u)≥λ的u值范围。假设论域U为连续区间，且模糊数A的隶属度函数μA(u)是单调递增的，那么满足μA(u)≥λ的u值范围为[x,y]，其中x是满足μA(u)=λ的最小u值，y是满足μA(u)=λ的最大u值。  因此，模糊数A的λ-水平截集A=[x,y]可以表示为[x,y]，其中x和y是满足μA(u)=λ的最小和最大u值。"
84,st_mtfc,formula_reasoning,0,1,0,0,Suspected,待评测回答内容与参考上下文及标准答案完全不相关，主要讨论的是远程调用错误，而参考上下文和标准答案则涉及统计学和概率论中的残差似然函数推导。,4,3,2,"['R', 'S']","['Error', 'Call', 'Connection', 'Remote', 'H']","[FORMULA] 【章节: 3.2】 【⚠️ MTFC 块 (AnchorScore=1.8)】 对式(3.20)两边取对数,并结合式(3.17),可得 T(ai)三T(a强+m弧) (3.21) +logP(G) logP(G|D)= O工(ai+mg)=T(a疏) j 称式(3.21)为BD(","Remote Call Error: HTTPConnectionPool(host='ps2.tail07443e.ts.net', port=2640): Read timed out. (read timeout=60)"
85,st_mtfc,formula_reasoning,75,1,0,0,No,未能正确引用和解释公式中的参数以及评分函数的转变条件,4,4,5,[],[],"[FORMULA] 【章节: 3.2】 【⚠️ MTFC 块 (AnchorScore=1.8)】 给定数据集D,可以得出: πI(a碰+m张) 工(ag) P(D|G)= (3.2O) i=ij=iT(ag+mg)A=iT(am) 其中,m是数据集D中节点V为左状态且父节点状态组合为的样本数,m。",根据式(3.22)和式(3.23)以及背景信息的描述，BD评分转变为K2评分和BDeu评分的条件如下：  1. **K2评分的条件**：    - 当BD评分中的Dirichlet参数α满足α = 1时，BD评分会转变为K2评分。    - 推导过程：      - 在BD评分的公式中，Dirichlet参数α作为先验分布的一部分，影响参数估计的偏差。      - 当α = 1时，Dirichlet分布退化为均匀分布，这使得参数估计不再受到先验信息的影响，仅依赖于数据。      - 这种情况下，BD评分的公式会简化为K2评分的公式。具体地，K2评分的公式是将BD评分中的Dirichlet参数α替换为1，并对参数进行重新计算。这种替换和计算过程使得K2评分具有与BD评分相同的结构，但参数的估计方法更加简单和直接。  2. **BDeu评分的条件**：    - 当BD评分中的Dirichlet参数α满足α = 1且参数满足某种特定条件时，BD评分会转变为BDeu评分。    - 推导过程：      - 在BD评分的公式中，除了α的取值外，还存在一个参数，这个参数对参数的估计有影响。      - 当α = 1时，参数的估计会受到这个参数的影响。      - 在BDeu评分中，这个参数会满足某种特定的条件，使得参数的估计更符合数据的分布。      - 这种情况下，BD评分的公式会进一步简化为BDeu评分的公式。具体地，BDeu评分的公式是将BD评分中的Dirichlet参数α替换为1，并且参数满足特定条件，并对参数进行重新计算。这种替换和计算过程使得BDeu评分具有与BD评分相同的结构，但参数的估计方法更加复杂和精确。  综上所述，BD评分转变为K2评分和BDeu评分的条件分别是： - K2评分的条件是Dirichlet参数α = 1。 - BDeu评分的条件是Dirichlet参数α = 1且参数满足某种特定条件。
86,st_mtfc,formula_reasoning,0,1,0,0,Suspected,待评测回答完全偏离了参考上下文和标准答案的主题。参考上下文讨论的是Dempster合成规则和Zadeh悖论，而待评测回答仅提供了一个与之无关的错误信息。,5,2,0,"['Dempster', 'Bel', 'Pl', 'Zadeh', 'Paul']","['Error', 'P', 'Call', 'Connection', 'Remote']","[EXPLANATION] 此外,证据合成规则没有非常坚固的理论支持,其合理性和有效性还存在较大的争议。让孩 理论在计算上仔在看潜在的指数爆炸同题。zadeh曾经提出冠“zadeh俘论“,对让据埋论 的合成公式的合理性进行质疑。  ... (文档跳转) ...  [FORMULA] 【章节: 0.4","Remote Call Error: HTTPConnectionPool(host='ps2.tail07443e.ts.net', port=2640): Read timed out. (read timeout=60)"
87,st_mtfc,formula_reasoning,90,1,1,1,No,无,3,3,3,[],[],"<STEM_LOGIC_UNIT> [VARIABLE] C。在搜索评分过程中,其约束条件C要求搜索到的结构满足结构图中无环。这样,最优结 构G可以表示为 Gs=arg maxf(G,D) (3.14) 在基于搜索评分的结构学习中,给定训练数据D及一个可能的结构G、考虑如何去计算 其评分函数(G,D",根据贝叶斯公式，后验概率P(G|D)可以表示为： P(G|D) = P(D|G) * P(G) / P(D) 其中，P(D)是数据的边缘概率，与结构G无关，因此可以忽略。于是后验概率可以简化为： P(G|D) ∝ P(D|G) * P(G) 对两边取对数得到： logP(G|D) = logP(D|G) + logP(G) 因此，后验概率P(G|D)可以转化为仅与似然函数P(D|G)和先验概率P(G)相关的表达式。这个推导过程涉及到贝叶斯公式和对数运算。
